path,title,molar_mass,molar_volume,formation_gibbs,formation_enthalpy,reference_entropy,reference_spec_heat,coef_a,coef_b,coef_c,track
/species/pyrrhotite,FeS,87.913,18.2,-99289.0,-96291.0,69.429,50.5,-472.97,1091.66,176.0,"78hel/del,Internal calculation,05wal/pel"
/species/pyrite,FeS2,119.979,23.94,-159572.0,-171050.0,52.93,62.19,72.29,9.01,-11.36,"78hel/del,Internal calculation,05wal/pel,95rob/hem"
/species/marcassite,FeS2,119.979,24.58,-155411.0,-166600.0,53.9,62.43,74.55,5.6,-12.26,"95rob/hem,Internal calculation,76gro/wes"
/species/feso4,FeSO4,151.911,41.5,-828230.0,-932200.0,120.96,100.64,96.69,76.47,-16.76,"01mer/vie,Internal calculation,02hem/sea,98cha"
/species/rozenite,FeSO4:4H2O,223.972,96.5,-1792800.0,-2127700.0,279.442,nan,nan,nan,nan,"90rob/cam,02cho/sea,Internal calculation"
/species/siderotil,FeSO4:5H2O,241.987,109.5,-2033020.0,-2424300.0,323.6,nan,nan,nan,nan,"90rob/cam,Internal calculation,02hem/sea"
/species/ferrohexahydrite,FeSO4:6H2O,260.002,134.716,-2271813.0,-2719400.0,368.0,nan,nan,nan,nan,"63wyc,Internal calculation,02hem/sea"
/species/melanterite,FeSO4:7H2O,278.018,146.5,-2507752.0,-3012600.0,409.2,nan,nan,nan,nan,"95rob/hem,Internal calculation,95par/kho"
/species/szomolnokite,FeSO4:H2O,169.926,55.9,-1081138.0,-1243700.0,157.7,nan,nan,nan,nan,"95rob/hem,Internal calculation,02hem/sea"
/species/berthierite,FeSb2S4,427.631,90.6,-255960.0,-256426.0,245.015,177.09,194.93,1.1,-16.15,"92sea/rob,Internal calculation"
/species/ferrosilitealpha,FeSiO3,131.931,32.952,-1116673.0,-1195193.0,90.5,91.04,110.83,21.21,-23.22,"78hel/del|85hel,Internal calculation"
/species/ilmenite,FeTiO3,151.715,31.69,-1155500.0,-1232085.0,108.9,99.18,108.62,34.66,-17.58,"95rob/hem,Internal calculation"
/species/gaooh,GaOOH,102.73,19.7,-627893.0,-705329.0,51.61,86.24,54.39,64.18,11.3,"97ben/dia,Internal calculation"
/species/argutitebeta,GeO2,104.609,nan,-504320.0,nan,nan,52.09,61.18,13.79,-11.74,"Internal calculation,98pok/sch"
/species/argutitealpha,GeO2,104.609,17.42,-521724.0,-580321.0,39.706,50.16,68.86,9.11,-19.03,"98pok/sch,Internal calculation"
/species/hgl,Hg,200.59,14.822,0.0,0.0,75.9,27.98,26.23,0.9,1.31,"95rob/hem,Internal calculation,By convention,89cox/wag,98cha"
/species/calomel,Hg2Cl2,472.085,32.94,-210725.0,-265370.0,191.6,101.97,97.19,26.28,-2.71,"95rob/hem,Internal calculation,89cox/wag,85cha/dav"
/species/hg2so4,Hg2SO4,497.244,65.773,-625780.0,-743090.0,200.7,132.33,103.97,131.08,-9.53,"95rob/hem,Internal calculation,89cox/wag,77bar/kna"
/species/hg3oh3po4,Hg3(OH)3PO4,747.763,nan,-1367060.0,nan,nan,nan,nan,nan,nan,05pow/bro
/species/hg3po42,Hg3(PO4)2,791.713,nan,-1838380.0,nan,nan,nan,nan,nan,nan,05pow/bro
/species/hgco32hgo,HgCO3(HgO)2,693.778,nan,-572091.0,nan,nan,nan,nan,nan,nan,05pow/bro
/species/hghpo4,HgHPO4,296.569,nan,-1006090.0,nan,nan,nan,nan,nan,nan,05pow/bro
/species/hgocr,HgO,216.589,19.32,-58522.0,-90790.0,70.25,44.06,42.09,21.93,-4.06,"95rob/hem,Internal calculation,89cox/wag,98cha"
/species/cinnabaralpha,HgS,232.656,28.416,-45734.0,-53346.0,82.425,48.41,46.22,15.52,-2.17,"78hel/del,Internal calculation,87pan/mah"
/species/metacinnabar,HgS,232.656,30.169,-43668.0,-49409.0,88.701,48.54,44.02,15.19,0.0,"78hel/del,Internal calculation"
/species/cinnabarbeta,HgS,232.656,nan,-43534.0,nan,nan,46.37,49.21,11.95,-5.69,"Internal calculation,87pan/mah"
/species/kelement,K,39.098,45.36,0.0,0.0,64.68,29.6,29.6,0.0,0.0,"95rob/hem,Internal calculation,By convention,89cox/wag"
/species/kalsilitealpha,K(AlSi)O4,158.163,59.89,-2015432.0,-2131363.0,133.26,119.75,123.14,72.63,-22.26,"78hel/del,Internal calculation"
/species/kalsilitebeta,K(AlSi)O4,158.163,nan,-2018680.0,nan,nan,nan,nan,nan,nan,Internal calculation
/species/sanidine,K(AlSi3)O8,278.332,109.008,-3745798.0,-3965600.0,232.8,204.55,206.22,142.0,-39.12,"78hel/del,Internal calculation,95rob/hem,06bla/pia"
/species/microcline,K(AlSi3)O8,278.332,108.72,-3749253.0,-3974600.0,214.2,202.2,210.56,129.53,-41.77,"95rob/hem,Internal calculation"
/species/celadonite,K(MgAl)Si4O10(OH)2,396.736,139.68,-5455644.0,-5834736.0,291.0,325.75,357.08,205.51,-82.32,"02par/vid,Internal calculation,98hol/pow"
/species/saponitek,K0.33Mg3Al0.33Si3.67O10(OH)2,391.804,141.69,-5633123.0,-6010390.0,293.96,334.54,334.54,0.0,0.0,"15bla/vie,Internal calculation"
/species/beidellitek,K0.34Al2.34Si3.66O10(OH)2,373.232,133.22,-5376576.0,-5749860.0,266.65,310.35,310.35,0.0,0.0,"15bla/vie,Internal calculation"
/species/hbeidellitek,K0.34Al2.34Si3.66O10(OH)2:1.627H2O,402.543,162.618,-5764120.0,-6222452.0,360.905,432.59,432.59,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/nontronitek,K0.34Fe1.67Al0.67Si3.66O10(OH)2,421.437,132.85,-4638472.0,-4994270.0,323.66,334.23,334.23,0.0,0.0,"15bla/vie,Internal calculation"
/species/hnontronitek,K0.34Fe1.67Al0.67Si3.66O10(OH)2:1.627H2O,450.748,162.251,-5026022.0,-5466864.0,417.928,456.47,456.47,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/montmorillonitemgk,K0.34Mg0.34Al1.66Si4O10(OH)2,372.697,134.69,-5332650.0,-5703510.0,273.04,311.33,311.33,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitemgk,K0.34Mg0.34Al1.66Si4O10(OH)2:2.517H2O,418.042,180.176,-5933901.0,-6433587.0,428.06,500.43,500.43,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/saponitefek,K0.34Mg2FeAl0.34Si3.66O10(OH)2,423.726,144.27,-5283972.0,-5645530.0,342.04,344.95,344.95,0.0,0.0,"15bla/vie,Internal calculation"
/species/hsaponitefek,K0.34Mg2FeAl0.34Si3.66O10(OH)2:4.061H2O,496.886,217.651,-6255494.0,-6816304.0,620.998,650.05,650.05,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/hsaponitek,K0.34Mg3Al0.34Si3.66O10(OH)2:4.061H2O,465.344,215.071,-6604428.0,-7181169.0,572.914,639.65,639.65,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/montmorillonitehck,K0.6Mg0.6Al1.4Si4O10(OH)2,382.167,138.75,-5388475.0,-5757740.0,296.34,319.96,319.96,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitehck,K0.6Mg0.6Al1.4Si4O10(OH)2:2.513H2O,427.439,184.164,-5988962.0,-6487386.0,449.311,508.77,508.77,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/illiteal,K0.85Al2.85Si3.15O10(OH)2,392.609,138.98,-5537365.0,-5913650.0,294.41,325.7,325.7,0.0,0.0,"15bla/vie,Internal calculation"
/species/illitefeii,K0.85Fe0.25Al2.35Si3.4O10(OH)2,400.101,140.67,-5426695.0,-5796290.0,314.23,329.0,329.0,0.0,0.0,"15bla/vie,Internal calculation"
/species/illitefeiii,K0.85Fe0.25Al2.6Si3.15O10(OH)2,399.825,138.92,-5423260.0,-5795390.0,308.1,329.28,329.28,0.0,0.0,"15bla/vie,Internal calculation"
/species/illitemg,K0.85Mg0.25Al2.35Si3.4O10(OH)2,392.216,140.06,-5509026.0,-5881390.0,306.28,326.41,326.41,0.0,0.0,"15bla/vie,Internal calculation"
/species/vermiculitek,K0.86Mg3.00Si3.14Al0.86O10(OH)2,411.941,147.56,-5792891.0,-6173410.0,322.36,350.19,350.19,0.0,0.0,"15bla/vie,Internal calculation"
/species/hvermiculitek,K0.86Mg3.00Si3.14Al0.86O10(OH)2:3.319H2O,471.734,207.534,-6585026.0,-7124182.0,564.465,599.55,599.55,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/merlinoitek,K1.04Al1.04Si1.96O6:1.69H2O,250.213,112.78,-3277391.0,-3537600.0,270.48,249.65,249.65,0.0,0.0,"97coo/alb,Internal calculation,09bla"
/species/clinoptilolitek,K1.1(Si4.9Al1.1)O12:2.7H2O,450.941,210.73,-6107026.0,-6568410.0,507.66,454.31,454.31,0.0,0.0,"97coo/alb,Internal calculation,09bla,10vie"
/species/arcanite,K2(SO4),174.26,65.5,-1319580.0,-1437700.0,175.54,131.32,131.32,0.0,0.0,"95rob/hem,Internal calculation,98cha"
/species/k2co3,K2CO3,138.206,56.92,-1062049.0,-1147710.0,155.52,114.43,114.43,0.0,0.0,"94pan,Internal calculation,74nau/ryz"
/species/carbonatek,K2CO3:1.5H2O,165.228,nan,-1431333.0,-1607066.0,203.3,nan,nan,nan,nan,"84har/mol,Internal calculation,82wag/eva"
/species/syngenite,K2Ca(SO4)2:6H2O,418.493,151.63,-4071201.0,nan,nan,nan,nan,nan,nan,"63wyc,84har/mol"
/species/k2so4feso46h2o,K2Fe(SO4)2:6H2O,434.262,nan,-3592714.0,-4280746.0,133.26,nan,nan,nan,nan,"04chr,Internal calculation,78hel/del"
/species/voltaite,K2Fe9(SO4)12:18H2O,2057.86,nan,-14497715.0,-16860000.0,1959.0,nan,nan,nan,nan,"Internal calculation,02hem/sea"
/species/2kclfecl3h2o,K2FeCl5:H2O,329.321,nan,-1442395.0,nan,nan,nan,nan,nan,nan,04chr
/species/leonite,K2Mg(SO4)2:4H2O,366.69,166.6,-3479683.0,-3948570.0,407.114,nan,nan,nan,nan,"63wyc,84har/mol,74nau/ryz,Internal calculation"
/species/picromerite,K2Mg(SO4)2:6H2O,402.72,197.4,-3955961.0,-4538430.0,492.671,nan,nan,nan,nan,"63wyc,84har/mol,74nau/ryz,Internal calculation"
/species/polyhalite,K2MgCa2(SO4)4:2H2O,602.943,218.5,-5654734.0,nan,nan,nan,nan,nan,nan,"63wyc,84har/mol"
/species/tronak,K2NaH(CO3)2:2H2O,258.243,nan,-2408992.0,nan,nan,nan,nan,nan,nan,84har/mol
/species/k2o,K2O,94.196,40.38,-322086.0,-363170.0,94.14,83.68,83.68,0.0,0.0,"95rob/hem,Internal calculation,98cha"
/species/2k2so4fe2so4314h2o,K4Fe2(SO4)5:14H2O,1000.62,nan,-8277053.0,nan,nan,nan,nan,nan,nan,04chr
/species/muscoviteordered,KAl2(AlSi3)O10(OH)2,398.308,140.81,-5608397.0,-5990000.0,287.7,326.0,335.8,232.25,-70.27,"95rob/hem,Internal calculation,06bla/pia,76rob/hem"
/species/muscovitedisordered,KAl2(AlSi3)O10(OH)2,398.308,140.81,-5593197.0,-5974800.0,287.7,326.0,335.8,232.25,-70.27,"95rob/hem,Internal calculation,95has/cyg,76rob/hem"
/species/alunitek,KAl3(OH)6(SO4)2,414.214,293.6,-4659302.0,-5170262.0,328.026,383.4,642.04,0.0,-229.91,"78hel/del,Internal calculation"
/species/phillipsitek,KAlSi3O8:3H2O,332.377,148.97,-4460552.0,-4841950.0,390.57,371.36,371.36,0.0,0.0,"97coo/alb,09bla,Internal calculation,10vie"
/species/sylvite,KCl,74.551,37.524,-408752.0,-436680.0,82.55,51.29,51.29,0.0,0.0,"78hel/del,Internal calculation,98cha,78hel/del| 98cha"
/species/krausitecr,KFe(CrO4)2:2H2O,362.903,nan,-2332149.0,-2658340.0,332.306,563.94,563.94,0.0,0.0,"98bar/pal,Internal calculation"
/species/yavapaiite,KFe(SO4)2,287.073,99.3,-1818586.0,-2042800.0,224.7,nan,nan,nan,nan,"90rob/cam,Internal calculation,05for/dro"
/species/siderophyllite,KFe2Al3Si2O10(OH)2,481.917,150.63,-5262013.0,-5628270.0,375.0,363.14,393.17,190.84,-77.27,"90hol/pow,Internal calculation"
/species/annite,KFe3(AlSi3)O10(OH)2,511.886,154.32,-4782450.0,-5130970.0,424.02,389.87,432.31,187.44,-87.4,"78hel/del,Internal calculation,92cir/nav,95dac/ben"
/species/jarositecr,KFe3(CrO4)2(OH)6,540.611,nan,-3305054.0,-3762500.0,487.7,nan,nan,nan,nan,"Internal calculation,96bbar/pal"
/species/jarositek,KFe3(SO4)2(OH)6,500.811,160.26,-3304989.0,-3829600.0,279.298,421.79,616.89,98.74,-199.6,"76men/sab,96abar/pal,03dro/nav,Internal calculation"
/species/celadonitefe,KFeAlSi4O10(OH)2,428.278,143.01,-5112316.0,-5478135.0,330.17,331.48,354.09,215.67,-77.26,"02par/vid,Internal calculation,98hol/pow"
/species/kh2po4,KH2PO4,136.086,nan,-1418076.0,-1570700.0,134.85,116.57,116.57,0.0,0.0,"Internal calculation,74nau/ryz"
/species/kalicinite,KHCO3,100.115,46.6,-867831.0,-962320.0,126.569,109.2,109.2,0.0,0.0,"90rob/cam,84har/mol,74nau/ryz,Internal calculation"
/species/mercallite,KHSO4,136.17,58.4,-1034505.0,-1160890.0,148.482,183.91,183.91,0.0,0.0,"63wyc,84har/mol,74nau/ryz,Internal calculation"
/species/eastonite,KMg2Al3Si2O10(OH)2,418.833,147.51,-5958920.0,-6348940.0,306.0,350.1,408.09,156.53,-93.04,"98hol/pow,Internal calculation"
/species/fluorphlogopite,KMg3(AlSi3)O10(F)2,421.242,146.37,-6015710.0,-6355500.0,336.31,339.5,402.21,111.88,-85.4,"78hel/del|78rob/hem,Internal calculation,95rob/hem"
/species/phlogopite,KMg3(AlSi3)O10(OH)2,417.26,149.66,-5829459.0,-6215000.0,315.9,353.6,400.17,163.02,-84.6,"78hel/del,Internal calculation,92cir/nav,84rob/hem"
/species/kclmgcl26h2o,KMgCl3:6H2O,277.852,108.87,-2529323.0,nan,nan,nan,nan,nan,nan,"78hel/del,93bal/chr"
/species/carnallite,KMgCl3:6H2O,277.852,173.669,-2529666.0,-2944700.0,439.476,nan,nan,nan,nan,"63wyc,84har/mol,74nau/ryz,Internal calculation"
/species/kainite,KMgClSO4:3H2O,248.965,44.15,-2325613.0,-2640100.0,296.222,nan,nan,nan,nan,"95rob/hem,84har/mol,82wag/eva,Internal calculation"
/species/la2o3glass,La2O3,325.809,nan,-1635033.0,nan,nan,nan,nan,nan,nan,92plo/wic
/species/arsenoflorencitela,LaAl3(AsO4)2(OH)6,599.733,nan,-5023340.0,nan,nan,nan,nan,nan,nan,93sch/got
/species/florencitela,LaAl3(PO4)2(OH)6,511.837,nan,-5742530.0,nan,nan,nan,nan,nan,nan,93sch/got
/species/mgelement,Mg,24.305,13.996,0.0,0.0,32.67,24.87,24.87,0.0,0.0,"95rob/hem,Internal calculation,89cox/wag"
/species/brucite,Mg(OH)2,58.32,24.63,-831991.0,-924142.0,59.427,77.27,102.2,15.11,-26.17,"95rob/hem,08bla,Internal calculation"
/species/beidellitemg,Mg0.17Al2.34Si3.66O10(OH)2,364.07,130.11,-5354378.0,-5723810.0,263.13,303.74,303.74,0.0,0.0,"15bla/vie,Internal calculation"
/species/hbeidellitemg,Mg0.17Al2.34Si3.66O10(OH)2:4.098H2O,437.897,204.16,-6337846.0,-6920881.0,502.589,611.62,611.62,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/nontronitemg,Mg0.17Fe1.67Al0.67Si3.66O10(OH)2,412.276,129.74,-4616273.0,-4968220.0,320.14,327.62,327.62,0.0,0.0,"15bla/vie,Internal calculation"
/species/hnontronitemg,Mg0.17Fe1.67Al0.67Si3.66O10(OH)2:4.098H2O,486.102,203.793,-5599748.0,-6165293.0,559.612,635.5,635.5,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/montmorillonitemgmg,Mg0.17Mg0.34Al1.66Si4O10(OH)2,363.536,131.58,-5309002.0,-5676010.0,269.52,304.71,304.71,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitemgmg,Mg0.17Mg0.34Al1.66Si4O10(OH)2:5.093H2O,455.287,223.615,-6533785.0,-7170019.0,554.505,687.35,687.35,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/saponitefemg,Mg0.17Mg2FeAl0.34Si3.66O10(OH)2,414.564,141.16,-5261774.0,-5619480.0,338.52,338.33,338.33,0.0,0.0,"15bla/vie,Internal calculation"
/species/hsaponitefemg,Mg0.17Mg2FeAl0.34Si3.66O10(OH)2:5.039H2O,505.343,232.214,-6474576.0,-7082640.0,674.192,716.91,716.91,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/saponitemg,Mg0.17Mg3Al0.34Si3.66O10(OH)2,383.022,138.58,-5610704.0,-5984340.0,290.44,327.93,327.93,0.0,0.0,"15bla/vie,Internal calculation"
/species/montmorillonitehcmg,Mg0.3Mg0.6Al1.4Si4O10(OH)2,365.999,133.27,-5346752.0,-5709220.0,290.13,308.29,308.29,0.0,0.0,"15bla/vie,Internal calculation"
/species/hmontmorillonitehcmg,Mg0.3Mg0.6Al1.4Si4O10(OH)2:5.129H2O,458.4,225.948,-6581542.0,-7216428.0,572.807,693.63,693.63,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/vermiculitemg,Mg0.43Mg3.00Si3.14Al0.86O10(OH)2,388.767,139.69,-5742333.0,-6113110.0,313.46,333.46,333.46,0.0,0.0,"15bla/vie,Internal calculation"
/species/hvermiculitemg,Mg0.43Mg3.00Si3.14Al0.86O10(OH)2:4.55H2O,470.737,221.913,-6833901.0,-7432531.0,610.554,675.3,675.3,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/msh06,Mg0.82SiO2.385(OH)0.87,100.971,28.8,-1453938.0,-1560139.0,80.13,66.77,66.77,0.0,0.0,"18roo/vie,Internal calculation"
/species/msh12,Mg1.07SiO2.075(OH)1.99,121.135,33.7,-1739259.0,-1895912.0,75.35,72.38,72.38,0.0,0.0,"18roo/vie,Internal calculation"
/species/artinite,Mg2(OH)2(CO3):3H2O,196.679,96.9,-2568352.0,-2920612.0,232.923,296.05,296.52,115.73,-31.09,"78hel/del,Internal calculation,73hem/rob,72hem/rob"
/species/cordierite,Mg2Al3(AlSi5)O18,584.953,233.22,-8651139.0,-9161500.0,407.2,443.28,531.19,194.72,-129.75,"95rob/hem,Internal calculation"
/species/cordieritehydrated,Mg2Al3(AlSi5)O18:H2O,602.968,241.22,-8875440.0,-9437748.0,466.223,499.99,649.48,107.95,-161.5,"78hel/del,Internal calculation"
/species/sudoite,Mg2Al4Si3O10(OH)8,536.845,205.1,-7995298.0,-8655270.0,390.5,509.72,557.84,351.23,-135.86,"05vid/par,Internal calculation"
/species/tachyhydrite,Mg2CaCl6:12H2O,517.586,311.807,-4997345.0,nan,nan,nan,nan,nan,nan,"63wyc,84har/mol"
/species/hydroxichloridemg4h2o,Mg2Cl(OH)3:4H2O,207.146,nan,-2553371.0,-2947200.0,292.742,nan,nan,nan,nan,"84har/mol,82wag/eva,Internal calculation"
/species/forsterite,Mg2SiO4,140.693,43.79,-2056704.0,-2175746.0,95.186,117.89,149.83,27.36,-35.65,"78hel/del,Internal calculation"
/species/farringtonite,Mg3(PO4)2,262.858,95.25,-3550129.0,-3792107.0,189.2,213.44,261.54,76.36,-63.0,"84nri,68rac/sop,Internal calculation,74nau/ryz,63oet/mdo"
/species/mg3po4222h2o,Mg3(PO4)2:22H2O,659.194,401.947,-8766188.0,nan,nan,nan,nan,nan,nan,"63wyc,63tay/fra"
/species/bobbierite,Mg3(PO4)2:8H2O,406.98,185.42,-5458097.0,nan,nan,nan,nan,nan,nan,"84nri,63tay/fra| 96bou"
/species/hsaponitemg,Mg3.17Al0.34Si3.66O10(OH)2:5.039H2O,473.801,229.634,-6823509.0,-7447505.0,626.108,706.51,706.51,0.0,0.0,"15bla/vie| 11vie/bla,Internal calculation"
/species/pyropealpha,Mg3Al2Si3O12,403.127,113.27,-5932799.0,-6285000.0,260.663,325.88,383.63,136.57,-87.53,"78hel/del|78rob/hem,Internal calculation,95rob/hem"
/species/chrysotile,Mg3Si2O5(OH)4,277.112,108.5,-4032380.0,-4360000.0,221.33,274.14,296.63,167.14,-64.29,"78hel/del,Internal calculation,04eva,95rob/hem"
/species/lizardite,Mg3Si2O5(OH)4,277.112,107.5,-4032889.0,-4362000.0,216.33,274.14,296.63,167.14,-64.29,"95rob/hem,Internal calculation,04eva"
/species/talc,Mg3Si4O10(OH)2,379.266,136.25,-5512253.0,-5892100.0,260.831,320.59,420.72,90.46,-112.98,"78hel/del,Internal calculation,01kal/mar,63rob/sto,79kru/rob"
/species/antigorite,Mg48Si34O85(OH)62,4535.95,1754.8,-66126875.0,-71417980.0,3591.0,4370.46,5074.25,2253.72,-1222.94,"98hol/pow,Internal calculation"
/species/amesite,Mg4Al2(Al2Si2)O10(OH)8,557.37,205.2,-8365841.0,-9035900.0,403.2,516.34,631.95,282.68,-177.69,"05vid/par,Internal calculation"
/species/hydrotalciteco3,Mg4Al2(OH)12(CO3):2H2O,451.311,231.441,-6354321.0,-7078880.0,552.07,604.15,604.15,0.0,0.0,"97tay,10bbla/bou,Internal calculation"
/species/hydrotalcite,Mg4Al2O7:10H2O,443.332,227.36,-6407255.0,-7219687.0,512.96,556.15,556.15,0.0,0.0,"97tay,10bbla/bou,Internal calculation"
/species/sepiolite,Mg4Si6O15(OH)2:6H2O,647.83,285.5,-9260556.0,-10109552.0,670.0,736.41,778.0,268.0,-108.0,"88sto,Internal calculation"
/species/hydromagnesite,Mg5(OH)2(CO3)4:4H2O,467.636,208.8,-5870184.0,-6516000.0,520.0,571.31,591.87,273.13,-90.67,"78hel/del,Internal calculation,99kon/kon"
/species/clinochlore,Mg5Al(AlSi3)O10(OH)8,555.797,211.47,-8250584.0,-8909590.0,435.15,516.34,631.95,282.68,-177.69,"05vid/par,Internal calculation"
/species/anthophyllite,Mg7Si8O22(OH)2,780.82,265.4,-11343357.0,-12070000.0,534.5,663.01,815.11,248.2,-200.99,"95rob/hem,Internal calculation"
/species/cummingtonite,Mg7Si8O22(OH)2,780.82,271.9,-11329836.0,-12056790.0,533.46,637.95,775.04,245.22,-186.86,"78hel/del,Internal calculation,98hol/pow"
/species/spinel,MgAl2O4,142.266,39.71,-2163153.0,-2288063.0,80.626,116.16,153.86,26.84,-40.62,"78hel/del,Internal calculation"
/species/magnesitesynth,MgCO3,84.314,28.018,-1029509.0,-1113300.0,65.1,76.09,81.12,52.25,-18.32,"78hel/del,Internal calculation,95rob/hem"
/species/magnesitenatur,MgCO3,84.314,28.018,-1034146.0,-1117940.0,65.09,76.09,81.12,52.25,-18.32,"78hel/del,Internal calculation,99kon/kon,95rob/hem"
/species/nesquehonitealpha,MgCO3:3H2O,138.36,74.79,-1723781.0,-1977300.0,195.6,239.35,-6588.96,16314.1,1746.09,"78hel/del,Internal calculation,73rob/hem,72rob/hem"
/species/nesquehonitebeta,MgCO3:3H2O,138.36,nan,-1723758.0,nan,nan,nan,nan,nan,nan,Internal calculation
/species/lansfordite,MgCO3:5H2O,174.39,101.988,-2197737.0,-2574270.0,249.52,nan,nan,nan,nan,"63wyc,Internal calculation,99kon/kon"
/species/chloromagnesite,MgCl2,95.21,40.81,-592091.0,-641620.0,89.63,71.38,71.38,0.0,0.0,"95rob/hem,Internal calculation,98cha"
/species/bischofite,MgCl2:6H2O,203.301,129.5,-2115196.0,-2507430.0,339.727,245.77,245.77,0.0,0.0,"63wyc,84har/mol,74nau/ryz,Internal calculation"
/species/magnesiochromite,MgCr2O4,192.235,43.56,-1669048.0,-1783600.0,106.0,126.82,161.42,24.08,-37.14,"95rob/hem,Internal calculation"
/species/sellaite,MgF2,62.302,19.79,-1071051.0,-1124200.0,57.2,61.51,68.97,15.52,-10.74,"95rob/hem,Internal calculation,89cox/wag"
/species/magnesioferrite,MgFe2O4,199.997,43.99,-1326602.0,-1438041.0,123.846,138.08,128.32,32.72,0.0,"73bar/kna,Internal calculation"
/species/mgcl2fecl28h2o,MgFeCl4:8H2O,366.084,nan,-2918869.0,nan,nan,nan,nan,nan,nan,04chr
/species/mghpo4,MgHPO4,120.284,nan,-1625723.0,nan,nan,nan,nan,nan,nan,70web/rac
/species/newberyite,MgHPO4:3H2O,174.33,83.02,-2295900.0,nan,nan,nan,nan,nan,nan,"84nri,01wen/mus"
/species/periclase,MgO,40.304,11.25,-569312.0,-601600.0,26.95,37.24,46.87,5.34,-9.98,"95rob/hem,Internal calculation,89cox/wag"
/species/mgso4,MgSO4,120.369,41.08,-1147411.0,-1261790.0,91.4,96.23,96.23,0.0,0.0,"94pan,Internal calculation,98cha"
/species/leonhardtite,MgSO4:4H2O,192.43,81.86,-2153021.0,-2495630.0,258.936,nan,nan,nan,nan,"95rob/hem,80har/wea,74nau/ryz,Internal calculation"
/species/pentahydrite,MgSO4:5H2O,210.445,109.6,-2392388.0,-2791303.0,303.34,nan,nan,nan,nan,"63wyc,80har/wea,Internal calculation,99yun/glu"
/species/hexahydrite,MgSO4:6H2O,228.46,132.83,-2631583.0,-3086695.0,348.11,357.61,357.61,0.0,0.0,"63wyc,84har/mol,Internal calculation,74nau/ryz"
/species/epsomite,MgSO4:7H2O,246.476,146.8,-2870093.0,-3388141.0,370.28,372.79,372.79,0.0,0.0,"95rob/hem,84har/mol,Internal calculation,74nau/ryz"
/species/kieserite,MgSO4:H2O,138.384,54.04,-1437205.0,-1610706.0,126.36,138.91,138.91,0.0,0.0,"63wyc,84har/mol,Internal calculation,74nau/ryz"
/species/enstatitealpha,MgSiO3,100.389,31.276,-1459877.0,-1546766.0,67.781,79.07,102.72,19.83,-26.28,"78hel/del,Internal calculation"
/species/jacobsite,Mn(FeO2)2,230.63,44.53,-1121825.0,-1226330.0,146.44,149.54,144.77,85.94,-18.54,"73bar/kna,Internal calculation"
/species/sterlinghillite,Mn3(AsO4)2:8H2O,586.775,198.907,-4052708.0,nan,nan,nan,nan,nan,nan,"00bla/bid,01gas/aza"
/species/mn3po42,Mn3(PO4)2,354.757,nan,-2961258.0,nan,nan,nan,nan,nan,nan,76plu/jon
/species/spessartinealpha,Mn3Al2Si3O12,495.027,117.9,-5309908.0,-5646300.0,311.708,346.78,395.3,139.08,-80.0,"78hel/del,Internal calculation,98hol/pow"
/species/rhodochrosite,MnCO3,114.947,31.075,-816068.0,-889258.0,99.998,81.53,92.01,38.91,-19.62,"78hel/del,Internal calculation"
/species/ferritemn,MnFe2O4,230.63,51.251,-1126580.0,-1228841.0,153.971,nan,nan,nan,nan,"63wyc,Internal calculation,91kna/kub"
/species/mnhpo4,MnHPO4,150.917,nan,-1391200.0,nan,nan,nan,nan,nan,nan,69wag/eva
/species/manganosite,MnO,70.937,13.221,-362899.0,-385225.0,59.706,44.76,46.48,8.12,-3.68,"78hel/del|82wag/eva,Internal calculation"
/species/alabandite,MnS,87.004,21.46,-218313.0,-213462.0,80.333,49.94,47.7,7.53,0.0,"78hel/del,Internal calculation"
/species/jarositenh4,NH4Fe3(SO4)2(OH)6,479.751,nan,-3095010.0,nan,nan,nan,nan,nan,nan,75kas/bor
/species/naelement,Na,22.99,23.81,0.0,0.0,51.3,28.23,28.23,0.0,0.0,"95rob/hem,Internal calculation,By convention,89cox/wag"
/species/nepheline,Na(AlSi)O4,142.054,54.16,-1978496.0,-2093095.0,124.348,123.8,150.24,27.02,-30.66,"78hel/del,Internal calculation"
