X,Y,Z,phase_id,diameter,density,U,V,W
-0.10276,-0.86948,-0.0811016,1,0.01015,2500,0,0,0
-0.103648,-0.876903,-0.0868866,1,0.00878756,2500,0,0,0
-0.0864479,-0.87824,-0.0801749,1,0.00989196,2500,0,0,0
-0.0882024,-0.883801,-0.088489,1,0.00876673,2500,0,0,0
-0.0765958,-0.893911,-0.0811686,1,0.0108769,2500,0,0,0
-0.0656898,-0.889372,-0.0742874,1,0.00934543,2500,0,0,0
-0.0595052,-0.906393,-0.0851564,1,0.011434,2500,0,0,0
-0.0493449,-0.90518,-0.0851888,1,0.00908069,2500,0,0,0
-0.0418116,-0.90416,-0.0925109,1,0.0107123,2500,0,0,0
-0.0323322,-0.901091,-0.0732745,1,0.00984725,2500,0,0,0
-0.0226723,-0.909719,-0.0806274,1,0.00948257,2500,0,0,0
-0.0233315,-0.908128,-0.0891019,1,0.00788812,2500,0,0,0
-0.0060669,-0.908358,-0.0811862,1,0.0090914,2500,0,0,0
0.000544548,-0.898693,-0.0782659,1,0.00892929,2500,0,0,0
0.0055514,-0.905596,-0.0726864,1,0.0115338,2500,0,0,0
0.0215106,-0.907884,-0.0821157,1,0.00973008,2500,0,0,0
0.0287819,-0.90883,-0.0910024,1,0.0093799,2500,0,0,0
0.0357152,-0.907605,-0.0982767,1,0.0108957,2500,0,0,0
0.0338358,-0.901165,-0.072809,1,0.00844331,2500,0,0,0
0.0379958,-0.892856,-0.0722649,1,0.0102304,2500,0,0,0
0.0510929,-0.902625,-0.0793914,1,0.00959106,2500,0,0,0
0.0602931,-0.896233,-0.0796676,1,0.00950918,2500,0,0,0
0.0677034,-0.880414,-0.071267,1,0.00892765,2500,0,0,0
0.0832524,-0.887036,-0.0711167,1,0.00962466,2500,0,0,0
0.0724524,-0.872122,-0.0673021,1,0.00946751,2500,0,0,0
0.0777879,-0.863303,-0.0636659,1,0.0111947,2500,0,0,0
0.0862186,-0.858183,-0.0609693,1,0.00934933,2500,0,0,0
0.10079,-0.859179,-0.0732499,1,0.00978352,2500,0,0,0
0.106748,-0.853017,-0.0672663,1,0.0111649,2500,0,0,0
0.0968653,-0.841709,-0.0589388,1,0.0103973,2500,0,0,0
0.104035,-0.83246,-0.0525971,1,0.00902151,2500,0,0,0
0.119027,-0.831758,-0.0634456,1,0.0104649,2500,0,0,0
0.118637,-0.82294,-0.0558857,1,0.00992956,2500,0,0,0
0.111379,-0.807917,-0.0535241,1,0.0102721,2500,0,0,0
0.134792,-0.816186,-0.0583003,1,0.00926995,2500,0,0,0
0.169896,-0.824883,-0.0849552,1,0.0106972,2500,0,0,0
0.170579,-0.813502,-0.0692174,1,0.0129754,2500,0,0,0
0.176157,-0.791147,-0.0658321,1,0.00914569,2500,0,0,0
0.203384,-0.798482,-0.063702,1,0.00952719,2500,0,0,0
0.239159,-0.790148,-0.07977,1,0.00966993,2500,0,0,0
0.242917,-0.787541,-0.070921,1,0.0102544,2500,0,0,0
-0.230198,-0.801997,-0.0762152,1,0.0104426,2500,0,0,0
-0.201006,-0.800723,-0.0684842,1,0.0094835,2500,0,0,0
-0.194856,-0.79522,-0.0724538,1,0.00878427,2500,0,0,0
-0.186161,-0.794362,-0.0684161,1,0.00971691,2500,0,0,0
-0.174137,-0.820168,-0.0811113,1,0.00887153,2500,0,0,0
-0.174146,-0.829804,-0.0824046,1,0.00949322,2500,0,0,0
-0.139993,-0.811895,-0.059527,1,0.0100218,2500,0,0,0
-0.136154,-0.814444,-0.0684369,1,0.0100482,2500,0,0,0
-0.130781,-0.835044,-0.0680029,1,0.0104591,2500,0,0,0
-0.13499,-0.839752,-0.0753593,1,0.00833077,2500,0,0,0
-0.106932,-0.839598,-0.0629368,1,0.0107202,2500,0,0,0
-0.105736,-0.848633,-0.0686137,1,0.0107829,2500,0,0,0
-0.0835039,-0.844465,-0.0570302,1,0.00998618,2500,0,0,0
-0.0954966,-0.863007,-0.0630601,1,0.0106457,2500,0,0,0
-0.0852271,-0.870447,-0.074053,1,0.0100948,2500,0,0,0
-0.0824385,-0.879311,-0.0687295,1,0.0112499,2500,0,0,0
-0.0918919,-0.885807,-0.0806397,1,0.00879692,2500,0,0,0
-0.0833805,-0.899551,-0.074521,1,0.0112603,2500,0,0,0
-0.0643063,-0.901401,-0.069338,1,0.0117389,2500,0,0,0
-0.0614467,-0.89669,-0.0783335,1,0.00942064,2500,0,0,0
-0.0464581,-0.909945,-0.0735086,1,0.0110064,2500,0,0,0
-0.0525446,-0.912192,-0.0808023,1,0.00867868,2500,0,0,0
-0.040578,-0.910455,-0.0832619,1,0.0118205,2500,0,0,0
-0.0339261,-0.910135,-0.074744,1,0.00878117,2500,0,0,0
-0.0199283,-0.918136,-0.0821808,1,0.00856588,2500,0,0,0
-0.0137318,-0.913118,-0.0756758,1,0.0120845,2500,0,0,0
-0.00426148,-0.91694,-0.0787347,1,0.00923135,2500,0,0,0
0.00403785,-0.916271,-0.0737341,1,0.0102661,2500,0,0,0
0.013762,-0.906449,-0.0654465,1,0.0105028,2500,0,0,0
0.0243221,-0.913311,-0.0754562,1,0.00844135,2500,0,0,0
0.0291681,-0.913347,-0.0829371,1,0.00915741,2500,0,0,0
0.0377053,-0.915862,-0.0773939,1,0.00940148,2500,0,0,0
0.0404821,-0.906955,-0.0718575,1,0.00931923,2500,0,0,0
0.0565482,-0.911187,-0.0793803,1,0.0108049,2500,0,0,0
0.0597752,-0.903556,-0.0732722,1,0.00983723,2500,0,0,0
0.0657343,-0.897018,-0.0692559,1,0.00962287,2500,0,0,0
0.0723096,-0.890476,-0.0686518,1,0.00893923,2500,0,0,0
0.0868553,-0.890638,-0.0628263,1,0.00906661,2500,0,0,0
0.0836898,-0.872399,-0.0642935,1,0.00958448,2500,0,0,0
0.090315,-0.871857,-0.0713984,1,0.00989777,2500,0,0,0
0.0990171,-0.869429,-0.0688167,1,0.00890475,2500,0,0,0
0.101523,-0.84882,-0.0534209,1,0.009346,2500,0,0,0
0.109812,-0.849872,-0.0578641,1,0.00964195,2500,0,0,0
0.108575,-0.840539,-0.0549459,1,0.0100708,2500,0,0,0
0.113507,-0.831602,-0.0545407,1,0.0104048,2500,0,0,0
0.120764,-0.838603,-0.0560196,1,0.0100307,2500,0,0,0
0.129988,-0.832167,-0.0607603,1,0.0121218,2500,0,0,0
0.146775,-0.824973,-0.0669521,1,0.0103527,2500,0,0,0
0.149117,-0.823606,-0.0575837,1,0.00915784,2500,0,0,0
0.164216,-0.815361,-0.059784,1,0.0101207,2500,0,0,0
0.185275,-0.806387,-0.0654606,1,0.0115119,2500,0,0,0
0.17534,-0.796088,-0.0518693,1,0.0103986,2500,0,0,0
0.195095,-0.791775,-0.0479812,1,0.0107351,2500,0,0,0
0.207891,-0.783572,-0.0674493,1,0.010726,2500,0,0,0
0.234718,-0.778643,-0.0676181,1,0.0115078,2500,0,0,0
-0.236951,-0.795273,-0.0728768,1,0.00976304,2500,0,0,0
-0.206391,-0.797394,-0.0765568,1,0.0110635,2500,0,0,0
-0.201015,-0.791938,-0.0676403,1,0.00817467,2500,0,0,0
-0.199112,-0.810223,-0.0675044,1,0.0100147,2500,0,0,0
-0.186382,-0.803875,-0.0661246,1,0.00987888,2500,0,0,0
-0.170191,-0.821678,-0.0722798,1,0.0107207,2500,0,0,0
-0.152444,-0.819798,-0.0650613,1,0.0103363,2500,0,0,0
-0.158,-0.833428,-0.0619791,1,0.00881795,2500,0,0,0
-0.142549,-0.841083,-0.0707916,1,0.00955467,2500,0,0,0
-0.116263,-0.835709,-0.0583469,1,0.0114997,2500,0,0,0
-0.115864,-0.84344,-0.0652792,1,0.00934067,2500,0,0,0
-0.116684,-0.853006,-0.0638194,1,0.0101073,2500,0,0,0
-0.115088,-0.859235,-0.0720829,1,0.0104597,2500,0,0,0
-0.104376,-0.858532,-0.065718,1,0.00997752,2500,0,0,0
-0.101768,-0.872909,-0.0715972,1,0.00925001,2500,0,0,0
-0.101349,-0.878141,-0.0785274,1,0.008179,2500,0,0,0
-0.0790354,-0.885034,-0.0588363,1,0.0116059,2500,0,0,0
-0.0823512,-0.890479,-0.0696876,1,0.00943568,2500,0,0,0
-0.0775345,-0.910337,-0.0676866,1,0.00984012,2500,0,0,0
-0.0682638,-0.911183,-0.0675719,1,0.0088024,2500,0,0,0
-0.055912,-0.91443,-0.0660531,1,0.0114372,2500,0,0,0
-0.0459221,-0.910807,-0.062603,1,0.0110653,2500,0,0,0
-0.0408109,-0.918755,-0.0758205,1,0.0105134,2500,0,0,0
-0.0307325,-0.919228,-0.0590431,1,0.0100789,2500,0,0,0
-0.0311879,-0.918801,-0.0725523,1,0.00993317,2500,0,0,0
-0.0223374,-0.91826,-0.0742163,1,0.00811589,2500,0,0,0
-0.0110856,-0.924299,-0.0774271,1,0.0111164,2500,0,0,0
-0.00523678,-0.915951,-0.0691712,1,0.0101062,2500,0,0,0
0.0109994,-0.9183,-0.0666634,1,0.0100522,2500,0,0,0
0.020128,-0.914235,-0.0673271,1,0.010024,2500,0,0,0
0.0291676,-0.921775,-0.0770997,1,0.0113939,2500,0,0,0
0.0330585,-0.907237,-0.0659636,1,0.009667,2500,0,0,0
0.0364544,-0.920931,-0.0604986,1,0.00991125,2500,0,0,0
0.0490059,-0.911694,-0.0728429,1,0.00920442,2500,0,0,0
0.05719,-0.902213,-0.0633819,1,0.0108264,2500,0,0,0
0.0630331,-0.894513,-0.0600348,1,0.00965211,2500,0,0,0
0.0726512,-0.89757,-0.0617824,1,0.0108468,2500,0,0,0
0.0802323,-0.895082,-0.0676261,1,0.0089419,2500,0,0,0
0.0843359,-0.881641,-0.060966,1,0.00998843,2500,0,0,0
0.0752757,-0.868378,-0.0488753,1,0.0081718,2500,0,0,0
0.114273,-0.887994,-0.0725679,1,0.00916902,2500,0,0,0
0.101359,-0.868524,-0.0601061,1,0.00925388,2500,0,0,0
0.103261,-0.858645,-0.0582442,1,0.0112177,2500,0,0,0
0.0991741,-0.842749,-0.0462941,1,0.0100068,2500,0,0,0
0.13153,-0.856912,-0.062471,1,0.0106738,2500,0,0,0
0.123708,-0.84001,-0.0455495,1,0.0102009,2500,0,0,0
0.139092,-0.83929,-0.0594709,1,0.0111859,2500,0,0,0
0.124971,-0.817218,-0.0489412,1,0.00993427,2500,0,0,0
0.14993,-0.83312,-0.0594482,1,0.00970696,2500,0,0,0
0.144394,-0.811493,-0.0518526,1,0.0122632,2500,0,0,0
0.196329,-0.820427,-0.0688684,1,0.00895954,2500,0,0,0
0.191955,-0.812846,-0.0587707,1,0.0114082,2500,0,0,0
0.183912,-0.803551,-0.0450187,1,0.00880804,2500,0,0,0
0.185306,-0.789964,-0.0516381,1,0.0104804,2500,0,0,0
0.240363,-0.795639,-0.0529528,1,0.0102258,2500,0,0,0
-0.238371,-0.795373,-0.062802,1,0.0106,2500,0,0,0
-0.207194,-0.797154,-0.0529453,1,0.0105498,2500,0,0,0
-0.182361,-0.787667,-0.0517097,1,0.00961942,2500,0,0,0
-0.166071,-0.780342,-0.0515378,1,0.00782205,2500,0,0,0
-0.176251,-0.816315,-0.057121,1,0.00971408,2500,0,0,0
-0.168359,-0.813222,-0.051608,1,0.010569,2500,0,0,0
-0.143756,-0.811306,-0.0473604,1,0.0102329,2500,0,0,0
-0.148632,-0.81866,-0.0556154,1,0.0102178,2500,0,0,0
-0.138158,-0.824482,-0.0416299,1,0.0108284,2500,0,0,0
-0.135643,-0.838418,-0.053137,1,0.0092895,2500,0,0,0
-0.126265,-0.839882,-0.050145,1,0.00969731,2500,0,0,0
-0.126268,-0.855945,-0.0569352,1,0.011607,2500,0,0,0
-0.116085,-0.853355,-0.0535399,1,0.0104923,2500,0,0,0
-0.109631,-0.859647,-0.0558405,1,0.0073159,2500,0,0,0
-0.100811,-0.872377,-0.0602184,1,0.0106406,2500,0,0,0
-0.0963853,-0.881431,-0.0632182,1,0.0103926,2500,0,0,0
-0.0920886,-0.881267,-0.0725036,1,0.00986116,2500,0,0,0
-0.0814558,-0.894693,-0.0600668,1,0.00851749,2500,0,0,0
-0.0723383,-0.894363,-0.0546997,1,0.0126817,2500,0,0,0
-0.0731502,-0.9031,-0.0624305,1,0.0100684,2500,0,0,0
-0.0543647,-0.910452,-0.0561623,1,0.0101884,2500,0,0,0
-0.0528302,-0.924799,-0.0656994,1,0.0102325,2500,0,0,0
-0.0465176,-0.927449,-0.0583129,1,0.00990661,2500,0,0,0
-0.0389552,-0.918648,-0.065405,1,0.0106488,2500,0,0,0
-0.0217136,-0.914079,-0.0587419,1,0.0080922,2500,0,0,0
-0.0245895,-0.91726,-0.0660589,1,0.00896043,2500,0,0,0
-0.0199409,-0.926899,-0.0720541,1,0.0103401,2500,0,0,0
-0.0105578,-0.929277,-0.0674802,1,0.0110967,2500,0,0,0
0.00176881,-0.922045,-0.0660642,1,0.00952194,2500,0,0,0
0.0172195,-0.926744,-0.0672574,1,0.0109796,2500,0,0,0
0.0244084,-0.921465,-0.0641578,1,0.00798279,2500,0,0,0
0.0308776,-0.916577,-0.0679471,1,0.00998842,2500,0,0,0
0.0317108,-0.912363,-0.0572317,1,0.0108016,2500,0,0,0
0.0410506,-0.916033,-0.0681,1,0.0104301,2500,0,0,0
0.051248,-0.910724,-0.0635904,1,0.010002,2500,0,0,0
0.0605862,-0.911475,-0.0604037,1,0.00983896,2500,0,0,0
0.0639292,-0.903438,-0.0553704,1,0.0103042,2500,0,0,0
0.0740753,-0.906967,-0.0561213,1,0.0113155,2500,0,0,0
0.0780256,-0.889042,-0.0605719,1,0.0094898,2500,0,0,0
0.0847601,-0.890101,-0.0484266,1,0.0101838,2500,0,0,0
0.0920933,-0.875272,-0.0599456,1,0.0101995,2500,0,0,0
0.11085,-0.879821,-0.0565569,1,0.0107799,2500,0,0,0
0.114714,-0.871551,-0.0600144,1,0.00865847,2500,0,0,0
0.109861,-0.856185,-0.0492322,1,0.0116686,2500,0,0,0
0.125455,-0.868706,-0.0502011,1,0.00871764,2500,0,0,0
0.122345,-0.850494,-0.0443705,1,0.0111215,2500,0,0,0
0.114694,-0.838573,-0.0480752,1,0.0087765,2500,0,0,0
0.130487,-0.831984,-0.0449427,1,0.0108962,2500,0,0,0
0.133454,-0.821933,-0.0338097,1,0.00979079,2500,0,0,0
0.163757,-0.833514,-0.0605528,1,0.0105897,2500,0,0,0
0.168578,-0.826225,-0.055763,1,0.00935961,2500,0,0,0
0.183088,-0.818197,-0.0545319,1,0.0110107,2500,0,0,0
0.181281,-0.794929,-0.0440899,1,0.00932504,2500,0,0,0
0.200748,-0.793874,-0.0559531,1,0.00928313,2500,0,0,0
0.233643,-0.801541,-0.0644896,1,0.0101035,2500,0,0,0
0.246723,-0.788776,-0.0491798,1,0.00962456,2500,0,0,0
-0.233077,-0.791548,-0.0542227,1,0.010989,2500,0,0,0
-0.217108,-0.800914,-0.0501753,1,0.0113928,2500,0,0,0
-0.190295,-0.79957,-0.0525416,1,0.0095615,2500,0,0,0
-0.183801,-0.816971,-0.0511394,1,0.00962345,2500,0,0,0
-0.176117,-0.824789,-0.0519121,1,0.0101878,2500,0,0,0
-0.145882,-0.799861,-0.0522734,1,0.0097486,2500,0,0,0
-0.155055,-0.824361,-0.0501035,1,0.0102346,2500,0,0,0
-0.150669,-0.830247,-0.0430214,1,0.0102073,2500,0,0,0
-0.132998,-0.836881,-0.0439374,1,0.00958841,2500,0,0,0
-0.139791,-0.84402,-0.0459319,1,0.010534,2500,0,0,0
-0.124201,-0.849503,-0.0482981,1,0.0103422,2500,0,0,0
-0.121485,-0.858701,-0.0475188,1,0.00890991,2500,0,0,0
-0.112741,-0.858971,-0.0440125,1,0.00996209,2500,0,0,0
-0.121138,-0.877023,-0.064244,1,0.0103944,2500,0,0,0
-0.095015,-0.872129,-0.0515572,1,0.0102127,2500,0,0,0
-0.0975274,-0.881673,-0.0533264,1,0.00958016,2500,0,0,0
-0.0802696,-0.879838,-0.0497274,1,0.00954379,2500,0,0,0
-0.0800828,-0.889069,-0.0494186,1,0.00885156,2500,0,0,0
-0.0731509,-0.903853,-0.0501206,1,0.00848967,2500,0,0,0
-0.0638584,-0.907227,-0.0596158,1,0.0110717,2500,0,0,0
-0.0589294,-0.916192,-0.0493726,1,0.00982981,2500,0,0,0
-0.0568688,-0.922044,-0.0569781,1,0.00982262,2500,0,0,0
-0.0402791,-0.923463,-0.0529042,1,0.00846935,2500,0,0,0
-0.0373738,-0.926756,-0.0603108,1,0.00876623,2500,0,0,0
-0.025548,-0.918666,-0.0504594,1,0.0100857,2500,0,0,0
-0.021785,-0.922979,-0.0595703,1,0.00929165,2500,0,0,0
-0.0128297,-0.928704,-0.0578872,1,0.00835281,2500,0,0,0
-0.00526199,-0.923007,-0.0588842,1,0.0107231,2500,0,0,0
0.00885107,-0.926221,-0.0615021,1,0.00937182,2500,0,0,0
0.0170594,-0.920382,-0.0585206,1,0.0107063,2500,0,0,0
0.0297777,-0.928131,-0.0616754,1,0.00991427,2500,0,0,0
0.0272534,-0.920926,-0.0564043,1,0.00860436,2500,0,0,0
0.0315949,-0.914827,-0.0468653,1,0.0103666,2500,0,0,0
0.0462459,-0.918537,-0.059487,1,0.0103636,2500,0,0,0
0.056366,-0.920723,-0.0604567,1,0.0105116,2500,0,0,0
0.055428,-0.914381,-0.053453,1,0.00849225,2500,0,0,0
0.0702199,-0.916825,-0.0528237,1,0.0101632,2500,0,0,0
0.0700878,-0.902383,-0.0469819,1,0.010677,2500,0,0,0
0.0800964,-0.902283,-0.0483958,1,0.00958846,2500,0,0,0
0.0905209,-0.900555,-0.0487121,1,0.011494,2500,0,0,0
0.0904702,-0.882653,-0.0418263,1,0.0105912,2500,0,0,0
0.100813,-0.87656,-0.0540516,1,0.0109318,2500,0,0,0
0.116822,-0.873161,-0.0506388,1,0.0107797,2500,0,0,0
0.107938,-0.865109,-0.0411537,1,0.0123292,2500,0,0,0
0.116306,-0.858139,-0.0410809,1,0.00948273,2500,0,0,0
0.139369,-0.851678,-0.0499411,1,0.00909693,2500,0,0,0
0.129417,-0.83187,-0.0337208,1,0.011695,2500,0,0,0
0.138953,-0.834971,-0.037121,1,0.0095039,2500,0,0,0
0.156987,-0.836369,-0.0530136,1,0.0104817,2500,0,0,0
0.147619,-0.819512,-0.0385995,1,0.00984839,2500,0,0,0
0.153013,-0.810969,-0.0313333,1,0.00808688,2500,0,0,0
0.158035,-0.803686,-0.0348677,1,0.0109915,2500,0,0,0
0.19231,-0.802199,-0.0492944,1,0.0102363,2500,0,0,0
0.205066,-0.80124,-0.0349406,1,0.00912838,2500,0,0,0
0.207018,-0.79184,-0.0492956,1,0.00906873,2500,0,0,0
0.226458,-0.789052,-0.050341,1,0.0106587,2500,0,0,0
-0.232572,-0.788062,-0.0417418,1,0.0118251,2500,0,0,0
-0.218038,-0.796736,-0.0397353,1,0.0111906,2500,0,0,0
-0.198692,-0.799872,-0.0468875,1,0.0107014,2500,0,0,0
-0.169432,-0.795996,-0.0430094,1,0.0102896,2500,0,0,0
-0.174283,-0.815686,-0.0412414,1,0.0107783,2500,0,0,0
-0.186356,-0.825886,-0.0476088,1,0.0102463,2500,0,0,0
-0.152531,-0.819495,-0.0382669,1,0.010764,2500,0,0,0
-0.144326,-0.82453,-0.0325155,1,0.0107255,2500,0,0,0
-0.120443,-0.835348,-0.0415114,1,0.0116853,2500,0,0,0
-0.140752,-0.853721,-0.0498964,1,0.01053,2500,0,0,0
-0.116958,-0.843647,-0.0367053,1,0.00874649,2500,0,0,0
-0.119266,-0.860588,-0.0365463,1,0.0101867,2500,0,0,0
-0.109541,-0.861302,-0.0343589,1,0.00983216,2500,0,0,0
-0.116451,-0.876334,-0.0439032,1,0.00882079,2500,0,0,0
-0.107164,-0.881165,-0.0510283,1,0.0102727,2500,0,0,0
-0.0851011,-0.884603,-0.0428657,1,0.00978677,2500,0,0,0
-0.0712431,-0.876515,-0.0402675,1,0.00970844,2500,0,0,0
-0.0749616,-0.884982,-0.0386425,1,0.00918789,2500,0,0,0
-0.0791562,-0.900351,-0.0441456,1,0.00981291,2500,0,0,0
-0.074716,-0.91124,-0.0458921,1,0.00884634,2500,0,0,0
-0.0701332,-0.9185,-0.0507571,1,0.0109668,2500,0,0,0
-0.059684,-0.926757,-0.0497934,1,0.00829378,2500,0,0,0
-0.0503719,-0.923942,-0.0502642,1,0.00929568,2500,0,0,0
-0.0338633,-0.924531,-0.0468827,1,0.00899644,2500,0,0,0
-0.0289093,-0.929335,-0.0547776,1,0.0121097,2500,0,0,0
-0.023224,-0.937285,-0.056354,1,0.00779679,2500,0,0,0
-0.0186361,-0.92634,-0.0507921,1,0.010595,2500,0,0,0
-0.0092475,-0.924743,-0.0503245,1,0.00850113,2500,0,0,0
0.00245259,-0.928476,-0.0537498,1,0.010815,2500,0,0,0
0.0134219,-0.931519,-0.053516,1,0.0119655,2500,0,0,0
0.0213312,-0.935656,-0.0625799,1,0.0108783,2500,0,0,0
0.0361875,-0.932507,-0.052285,1,0.00779499,2500,0,0,0
0.0417217,-0.925205,-0.0528254,1,0.0106416,2500,0,0,0
0.0500046,-0.930764,-0.0530138,1,0.00944074,2500,0,0,0
0.0508796,-0.921635,-0.0510177,1,0.00937713,2500,0,0,0
0.0663773,-0.922572,-0.0600793,1,0.00991546,2500,0,0,0
0.0627505,-0.910935,-0.0472946,1,0.0118865,2500,0,0,0
0.080147,-0.915423,-0.0539721,1,0.0100628,2500,0,0,0
0.0858741,-0.910427,-0.0469061,1,0.0107267,2500,0,0,0
0.0946899,-0.909549,-0.0427705,1,0.00883032,2500,0,0,0
0.0949601,-0.898551,-0.0388589,1,0.00976925,2500,0,0,0
0.100786,-0.882465,-0.0455249,1,0.00982776,2500,0,0,0
0.111951,-0.884008,-0.0471293,1,0.00999218,2500,0,0,0
0.123115,-0.875127,-0.0436289,1,0.0085113,2500,0,0,0
0.11116,-0.858127,-0.0324786,1,0.0106095,2500,0,0,0
0.120351,-0.855306,-0.0335242,1,0.00858909,2500,0,0,0
0.11141,-0.823794,-0.0275013,1,0.00813144,2500,0,0,0
0.139339,-0.842767,-0.0415722,1,0.0085005,2500,0,0,0
0.140918,-0.826051,-0.0382441,1,0.00890693,2500,0,0,0
0.15972,-0.838529,-0.0428306,1,0.010282,2500,0,0,0
0.152782,-0.827892,-0.038744,1,0.00984555,2500,0,0,0
0.161847,-0.812763,-0.0392685,1,0.010587,2500,0,0,0
0.169261,-0.806635,-0.0347642,1,0.0106706,2500,0,0,0
0.197101,-0.809006,-0.0462322,1,0.00751178,2500,0,0,0
0.210832,-0.799414,-0.0420622,1,0.00956691,2500,0,0,0
0.24746,-0.791514,-0.0355598,1,0.00947166,2500,0,0,0
-0.238378,-0.793997,-0.0342827,1,0.0104997,2500,0,0,0
-0.237408,-0.805694,-0.0330338,1,0.0090963,2500,0,0,0
-0.200017,-0.793957,-0.019152,1,0.0103839,2500,0,0,0
-0.195881,-0.808463,-0.0423114,1,0.00957991,2500,0,0,0
-0.156786,-0.792787,-0.0304427,1,0.00917353,2500,0,0,0
-0.167361,-0.81591,-0.0333966,1,0.0101559,2500,0,0,0
-0.171368,-0.82832,-0.0331569,1,0.00912562,2500,0,0,0
-0.165102,-0.834317,-0.0360543,1,0.00920555,2500,0,0,0
-0.120243,-0.825544,-0.0381669,1,0.00906889,2500,0,0,0
-0.130388,-0.838736,-0.0316282,1,0.00949634,2500,0,0,0
-0.127205,-0.843756,-0.0397823,1,0.0102532,2500,0,0,0
-0.122832,-0.850064,-0.0331961,1,0.0100376,2500,0,0,0
-0.114783,-0.868967,-0.0377112,1,0.00900146,2500,0,0,0
-0.122271,-0.877483,-0.0365372,1,0.00984979,2500,0,0,0
-0.106673,-0.880176,-0.0403749,1,0.0111552,2500,0,0,0
-0.0924118,-0.892877,-0.0382126,1,0.0113312,2500,0,0,0
-0.0819441,-0.879919,-0.0335663,1,0.0108913,2500,0,0,0
-0.0814204,-0.892424,-0.0373624,1,0.0107473,2500,0,0,0
-0.0837979,-0.909373,-0.0428879,1,0.0107074,2500,0,0,0
-0.0691921,-0.903904,-0.0402503,1,0.0127801,2500,0,0,0
-0.0657431,-0.915276,-0.0413039,1,0.0108903,2500,0,0,0
-0.0585443,-0.922051,-0.042057,1,0.00897563,2500,0,0,0
-0.053822,-0.929834,-0.0438184,1,0.00959534,2500,0,0,0
-0.0430861,-0.92598,-0.0448674,1,0.00930942,2500,0,0,0
-0.0398755,-0.932987,-0.053295,1,0.0100914,2500,0,0,0
-0.0257934,-0.929011,-0.0433251,1,0.0108145,2500,0,0,0
-0.022466,-0.919229,-0.0406506,1,0.0105704,2500,0,0,0
-0.0138708,-0.925225,-0.041474,1,0.0104751,2500,0,0,0
-0.00320502,-0.925282,-0.0427259,1,0.0110063,2500,0,0,0
0.00799624,-0.927968,-0.0435501,1,0.010272,2500,0,0,0
0.0196008,-0.928205,-0.0439158,1,0.0118721,2500,0,0,0
0.0239805,-0.929119,-0.0537929,1,0.00981325,2500,0,0,0
0.0319824,-0.925178,-0.0497299,1,0.00986251,2500,0,0,0
0.0384018,-0.92077,-0.0453612,1,0.00801352,2500,0,0,0
0.0463901,-0.923424,-0.0428843,1,0.00956834,2500,0,0,0
0.0612862,-0.921431,-0.0514271,1,0.0101364,2500,0,0,0
0.0747002,-0.922813,-0.0473178,1,0.00842267,2500,0,0,0
0.0758407,-0.910572,-0.046606,1,0.0093555,2500,0,0,0
0.0760512,-0.904362,-0.0385175,1,0.0104551,2500,0,0,0
0.0860756,-0.90277,-0.0392168,1,0.00995819,2500,0,0,0
0.0924741,-0.908089,-0.0337329,1,0.01001,2500,0,0,0
0.0985512,-0.888816,-0.0366914,1,0.0114651,2500,0,0,0
0.107388,-0.884382,-0.0389204,1,0.00880961,2500,0,0,0
0.121981,-0.881033,-0.032611,1,0.00998013,2500,0,0,0
0.124758,-0.87242,-0.0281821,1,0.0101867,2500,0,0,0
0.122611,-0.863618,-0.0326961,1,0.00873321,2500,0,0,0
0.114805,-0.848195,-0.03091,1,0.0101993,2500,0,0,0
0.132979,-0.842521,-0.0337352,1,0.0108092,2500,0,0,0
0.145996,-0.830803,-0.032044,1,0.00978325,2500,0,0,0
0.140187,-0.829351,-0.0142823,1,0.00956697,2500,0,0,0
0.168796,-0.834313,-0.0400934,1,0.0104692,2500,0,0,0
0.145037,-0.802599,-0.0216083,1,0.0120219,2500,0,0,0
0.155391,-0.805135,-0.0247162,1,0.0101962,2500,0,0,0
0.204011,-0.81034,-0.0328353,1,0.00904477,2500,0,0,0
0.19213,-0.798409,-0.0236477,1,0.0109081,2500,0,0,0
0.216971,-0.795921,-0.0322285,1,0.0106354,2500,0,0,0
0.235341,-0.792433,-0.0366267,1,0.0105287,2500,0,0,0
-0.247561,-0.792819,-0.0308475,1,0.00923211,2500,0,0,0
-0.217399,-0.795281,-0.028544,1,0.0109777,2500,0,0,0
-0.210572,-0.794841,-0.020325,1,0.0100712,2500,0,0,0
-0.198366,-0.792611,-0.0295482,1,0.0108439,2500,0,0,0
-0.174233,-0.795484,-0.0268514,1,0.0105204,2500,0,0,0
-0.173582,-0.808156,-0.030795,1,0.0103983,2500,0,0,0
-0.167379,-0.820141,-0.014522,1,0.00987982,2500,0,0,0
-0.152256,-0.825882,-0.0224312,1,0.0118329,2500,0,0,0
-0.156431,-0.83455,-0.0167668,1,0.0105142,2500,0,0,0
-0.136276,-0.830163,-0.028121,1,0.0108267,2500,0,0,0
-0.139813,-0.840023,-0.0274382,1,0.0102907,2500,0,0,0
-0.13183,-0.852836,-0.0330662,1,0.00868848,2500,0,0,0
-0.139902,-0.857051,-0.0290677,1,0.0112064,2500,0,0,0
-0.126933,-0.86902,-0.0435762,1,0.00993957,2500,0,0,0
