   8.200000000000E-001         1  -3.434603717867E-006   1.632163059532E+003   5.198913770615E+002   9.191113196180E+005   3.126406233826E+005   1.300000000000E-004   5.354557934131E-001   4.367467242200E+003
   8.300000000000E-001         1  -4.014278087316E-006   1.630263042717E+003   5.209675241434E+002   9.169025161155E+005   3.148437729039E+005   1.300000000000E-004   5.359403373932E-001   4.369713082924E+003
   8.400000000000E-001         1  -4.678727291118E-006   1.628383301717E+003   5.220335483253E+002   9.147103131863E+005   3.170328641618E+005   1.300000000000E-004   5.364223853059E-001   4.371926900375E+003
   8.500000000000E-001         1  -5.438002283244E-006   1.626523421651E+003   5.230896556172E+002   9.125316858852E+005   3.192081583944E+005   1.300000000000E-004   5.369015996704E-001   4.374115301021E+003
   8.600000000000E-001         1  -6.303524419237E-006   1.624683048441E+003   5.241360454884E+002   9.103613545557E+005   3.213699088777E+005   1.300000000000E-004   5.373779349770E-001   4.376277357030E+003
   8.700000000000E-001         1  -7.287673770428E-006   1.622861765897E+003   5.251729110440E+002   9.082045472399E+005   3.235183611460E+005   1.300000000000E-004   5.378513472202E-001   4.378411269126E+003
   8.800000000000E-001         1  -8.403800652489E-006   1.621059225165E+003   5.262004393680E+002   9.060613221565E+005   3.256537533604E+005   1.300000000000E-004   5.383211223564E-001   4.380513663855E+003
   8.900000000000E-001         1  -9.666603133240E-006   1.619275101370E+003   5.272188118156E+002   9.039322908692E+005   3.277763166714E+005   1.300000000000E-004   5.387879571921E-001   4.382588366799E+003
   9.000000000000E-001         1  -1.109204753090E-005   1.617509045122E+003   5.282282040474E+002   9.018156165756E+005   3.298862752959E+005   1.300000000000E-004   5.392531459538E-001   4.384639572530E+003
   9.100000000000E-001         1  -1.269733843632E-005   1.615760761193E+003   5.292287865154E+002   8.997095746025E+005   3.319838470757E+005   1.300000000000E-004   5.397159354287E-001   4.386664433430E+003
   9.200000000000E-001         1  -1.450086041822E-005   1.614029982079E+003   5.302207245446E+002   8.976158781304E+005   3.340692435554E+005   1.300000000000E-004   5.401751929585E-001   4.388661717613E+003
   9.300000000000E-001         1  -1.652288591834E-005   1.612316355508E+003   5.312041784260E+002   8.955361632756E+005   3.361426701233E+005   1.300000000000E-004   5.406303924907E-001   4.390629838323E+003
   9.400000000000E-001         1  -1.878487365794E-005   1.610619526666E+003   5.321793036682E+002   8.934699339057E+005   3.382043262892E+005   1.300000000000E-004   5.410819821707E-001   4.392570799675E+003
